Source,Target,Timestamp
7685,80915,15
7685,89207,15
7685,93878,15
7685,110074,15
7687,104700,113
7692,27774,15
7702,74803,116
7704,8397,15
7704,37390,15
7704,79749,15
7708,27375,15
7711,6380,15
7729,99078,15
7736,5023,17
7736,9360,17
7736,10347,17
7736,16427,17
7736,20195,17
7736,30144,17
7736,74717,17
7736,92242,17
7742,16959,120
7750,19100,15
7750,77137,19
7759,21849,113
7759,112396,15
7799,6557,15
7799,35992,15
7824,102292,15
7832,98495,17
7848,72412,15
7863,4813,113
7866,9518,120
7877,33484,120
7878,3330,15
7878,15571,15
7878,15703,15
7878,20959,15
7878,40193,15
7878,43556,15
7878,58585,15
7878,71266,15
7878,93691,15
7879,10090,19
7882,25625,15
7882,40920,113
7889,30554,116
7891,110552,116
7902,76445,116
7908,60453,15
7912,2602,120
7912,64258,19
7918,22309,19
7919,4114,123
7930,17493,116
7950,20263,17
7950,40504,113
7953,7497,120
7969,29957,123
7984,103530,17
7995,36671,17
8001,32561,19
8014,5403,17
8015,3113,113
8016,28104,113
8057,13372,116
8057,103989,116
8066,76739,113
8070,4890,116
8070,100596,113
8105,9912,15
8105,14712,15
8105,16232,15
8105,39100,15
8105,40650,15
8105,73321,15
8105,110826,15
8105,111959,15
8108,5312,123
8111,106559,15
8121,67336,17
8121,81099,17
8123,30428,15
8123,76866,15
8138,10008,15
8154,1438,116
8154,21193,116
8158,3264,17
8162,3635,113
8175,41559,113
8175,48330,17
8180,110942,17
8185,4315,123
8185,4586,123
8185,17262,123
8185,23907,123
8185,23927,123
8185,35826,123
8185,38298,123
8185,39047,123
8185,39716,123
8185,44985,123
8185,51478,123
8185,52380,123
8185,67120,123
8185,98679,123
8185,102193,123
8185,104342,123
8185,105482,123
8187,14559,120
8189,5308,116
8189,6817,113
8200,885,120
8200,2515,15
8200,3057,120
8200,4400,120
8200,25304,116
8222,12617,15
8233,109039,113
8235,105770,123
8237,32461,120
8242,12699,116
8242,16489,19
8242,103989,113
8248,80016,123
8249,92497,123
8250,83947,113
8253,12955,113
8262,1418,113
8279,47609,123
8279,63360,116
8289,30074,15
8290,82671,19
8300,109897,113
8305,22296,113
8312,80412,19
8318,41977,15
8318,44003,15
8318,78514,15
8318,86579,15
8318,103360,15
8328,37636,123
8342,722,19
8342,6532,15
8342,106269,15
8351,46425,116
8351,60309,15
8358,69258,15
8375,22490,113
8375,32461,113
8395,104798,17
8412,8073,15
8412,14060,15
8412,71967,15
8432,14948,17
8432,47958,116
8458,11214,15
8458,26850,15
8458,36502,15
8458,36790,15
8458,47782,15
8458,48057,15
8458,49777,15
8458,53307,15
8458,55842,15
8458,55943,15
8459,32967,120
8468,108718,15
8480,93493,15
8482,14564,123
8489,56079,17
8489,83097,17
8489,90419,17
8489,101692,17
8489,109600,17
8489,111067,17
8489,112356,17
8492,83150,19
8520,25625,15
8546,81448,15
8547,67148,116
8554,76402,15
8565,28165,15
8565,71846,15
8565,78950,15
8565,90579,15
8569,18981,19
8569,40870,15
8587,111296,19
8589,97166,116
8602,4445,19
8605,26431,120
8611,34818,113
8611,74281,120
8618,2053,120
8640,62903,19
8642,75756,123
8660,97466,113
8662,110892,19
8685,19243,123
8696,111203,15
8705,81236,17
8713,102817,15
8716,29032,120
8721,4150,17
8724,75756,113
8732,6434,15
8732,47505,15
8732,90337,15
8734,23396,120
8737,4723,15
8744,21584,15
8744,34342,15
8744,37698,15
8744,67899,15
8744,68634,15
8755,1203,15
8755,2001,15
8755,4220,19
8755,5384,15
8755,12592,15
8755,14888,116
8755,14984,15
8755,16827,15
8755,19515,15
8755,20137,15
8755,25162,15
8755,32331,15
8755,38687,15
8755,45042,15
8755,53673,15
8755,60345,15
8755,72704,15
8755,95346,15
8806,80335,120
8822,73451,120
8833,7026,15
8833,7430,15
8833,18937,15
8833,20462,15
8833,22563,15
8833,60397,15
8833,85212,15
8843,192,15
8843,20550,15
8843,33472,15
8843,71715,15
8853,93516,113
8869,64107,120
8883,59743,17
8884,20336,123
8890,102632,19
8895,64107,113
8903,33208,116
8904,15788,120
8907,27193,17
8909,19854,17
8909,97231,17
8921,85922,123
8921,107138,123
8936,23873,120
8962,5000,19
8963,111930,15
8969,1559,15
8969,1565,15
8969,6545,15
8977,105558,17
8994,11538,17
9000,110794,116
9004,16167,15
9004,103430,19
9004,106090,17
9004,110652,19
9015,108287,19
9015,110721,15
9023,104963,116
9041,87411,120
9041,112175,15
9052,6935,113
9054,4007,120
9054,32208,120
9064,722,15
9064,1129,15
9064,7573,15
9064,10337,15
9064,36582,15
9064,92462,15
9064,104676,15
9064,112171,15
9068,34490,116
9069,22626,19
9084,2015,15
9084,2328,15
9084,4919,15
9084,17562,15
9084,79552,15
9100,8145,120
9101,7321,15
9101,10223,15
9101,10976,15
9101,15388,15
9101,19221,15
9101,19270,15
9101,22176,15
9101,22222,15
9101,35768,15
9101,66284,15
9101,74655,15
9101,99155,15
9101,107102,15
9101,110609,15
9102,83560,15
9108,90827,123
9122,14855,19
9122,51357,19
9140,21548,17
9145,11845,15
9150,5053,15
9152,2215,123
9152,79202,113
9159,26784,113
9170,18531,113
9192,39782,17
9192,100637,17
9192,111015,15
9209,20082,19
9217,2206,15
9217,4218,15
9217,10938,15
9217,11432,15
9217,18572,15
9217,34935,15
9217,36479,15
9217,39261,15
9217,58080,15
9217,78531,15
9217,81953,15
9217,104677,15
9237,2190,15
9237,3594,15
9237,9242,15
9237,18551,15
9237,34607,15
9237,105846,15
9245,37664,113
9246,108209,15
9247,98907,15
9252,1318,123
9255,75049,113
9256,56068,15
9256,70249,15
9264,81054,19
9269,80619,17
9295,9023,15
9295,14412,113
9302,98946,19
9305,17649,113
9311,3156,15
9311,27683,113
9318,55688,15
9323,108690,17
9329,17615,123
9343,90055,19
9343,110074,15
9346,79414,113
9348,18783,113
9361,75408,120
9366,27132,15
9370,11220,15
9370,30444,15
9382,83560,15
9384,48638,15
9384,62093,116
9393,3038,15
9393,18376,15
9393,31064,15
9393,55435,15
9429,70402,15
9434,14516,17
9434,20791,17
9434,105578,17
9464,45743,120
9472,108591,116
9478,26503,15
9478,39560,15
9478,43568,15
9482,111255,15
9527,77945,15
9531,15491,17
9535,16450,15
9539,53989,113
9541,17626,120
9559,29675,116
9569,35353,15
9571,100134,123
9592,12457,120
9601,2752,15
9622,47467,116
9623,17759,19
9623,22266,15
9623,24168,15
9623,31116,15
9623,55921,15
9623,71292,15
9623,76482,15
9623,86753,15
9623,94140,15
9623,106810,15
9631,44549,15
9666,26745,113
9679,104355,15
9681,11790,120
9681,12945,19
9706,42465,120
9708,400,15
9717,60825,15
9717,90519,15
9717,102363,15
9719,14892,15
9750,7041,15
9750,22294,15
9751,68858,113
9755,36807,15
9776,10905,15
9776,110829,15
9777,9660,15
9777,97119,15
9787,15221,15
9788,28018,116
9788,35273,15
9788,52269,17
9801,18594,19
9811,45970,113
9811,52095,113
9815,3074,113
9830,5218,17
9847,108223,19
9850,40870,15
9876,24257,120
9879,110333,17
9882,22044,123
9889,102624,15
9890,45397,113
9896,10520,15
9896,34770,15
9936,52223,120
9939,30774,15
9939,90218,15
9942,24216,15
9942,87503,15
9954,111296,15
9957,8914,15
9957,14015,15
9981,12024,113
10009,10785,15
10010,101023,19
10012,80915,15
10024,64639,123
10026,33780,113
10026,45397,17
10026,53502,113
10029,39422,15
10031,75300,113
10046,53258,19
10056,7627,15
10056,14806,15
10056,56670,15
10060,12897,120
10060,111725,15
10061,8096,15
10065,18049,123
10067,10365,120
10069,9961,15
10069,31287,15
10069,66018,15
10069,71238,15
10069,86174,19
10069,89726,15
10069,97015,15
10069,98964,15
10069,100172,15
10069,106113,15
10097,85618,17
10113,15780,15
10113,16245,15
10113,78443,15
10122,28075,15
10126,108591,123
10155,32356,15
10165,3080,15
10165,5301,15
10165,7353,15
10165,15348,15
10165,17654,15
10165,20684,15
10165,35121,15
10165,50697,15
10165,90028,15
10170,28525,113
10173,21749,19
10181,54775,15
10181,62539,15
10182,41320,15
10186,97342,120
10187,9243,116
10189,110652,17
10198,2005,15
10198,48619,19
10198,64107,120
10198,102817,17
10201,22992,120
10210,100896,17
10210,103229,113
10221,26811,15
10221,28380,15
10221,65605,15
10221,109601,15
10225,26738,113
10231,19716,113
10243,99759,113
10252,5884,19
10264,110652,19
10270,101570,123
10287,93750,19
10289,20699,116
10296,100647,113
10306,110652,19
10325,85453,120
10332,21650,113
10337,15087,15
10337,23810,15
10349,3178,15
10355,15189,120
10357,68921,17
10380,39566,15
10380,53143,15
10381,29046,120
10381,110942,15
10381,111315,15
10389,40504,113
10400,109721,19
10402,88538,116
10406,2822,15
10406,10771,15
10406,15341,15
10406,25296,15
10406,36753,15
10406,43177,15
10406,49757,15
10406,71602,15
10406,76333,15
10406,84633,15
10406,93926,15
10406,103430,15
10415,10632,19
10424,8794,17
10424,13524,17
10424,18491,17
10424,35531,17
10424,51841,17
10424,79776,17
10424,90110,17
10447,37782,15
10451,9030,113
10452,36038,113
10472,5330,15
10472,11838,15
10472,17962,15
10472,21612,15
10472,41977,15
10472,44003,15
10472,53365,15
10472,63067,15
10472,78514,15
10472,80739,15
10472,86579,15
10472,86775,15
10472,97460,15
10472,97940,15
10472,99477,15
10472,103360,15
10486,102817,17
10492,81200,113
10494,15272,123
10495,35513,113
10502,9705,15
10510,57139,113
10512,9578,123
10518,4890,19
10521,94591,17
10522,110214,15
10534,10265,15
10534,11964,15
10537,65513,15
10544,4939,116
10547,10632,19
10553,52342,113
10555,39008,113
10564,11269,120
10566,13945,15
10566,85389,116
10566,96188,17
10569,2340,120
10569,27475,113
10574,102478,113
10576,76606,15
10584,30869,17
10598,16411,15
10598,51032,15
10617,14061,113
10622,45743,120
10623,20292,15
10623,23783,15
10623,44460,15
10623,59604,15
10623,62958,15
10623,77340,15
10623,79935,15
10623,96161,15
10630,84049,116
10633,29297,123
10633,49969,17
10654,12294,19
10658,80848,113
10673,48166,116
10689,78379,17
10695,10686,15
10696,106445,15
10710,2031,120
10728,3334,15
10728,3939,15
10728,5535,15
10728,5754,15
10728,16473,15
10728,16644,15
10728,17619,15
10728,61915,15
10728,63079,15
10728,89098,15
10728,94621,15
10728,108060,15
10746,24004,19
10746,51357,120
10759,4151,113
10760,59078,19
10780,17557,123
10780,35095,17
10785,10009,15
10793,55096,19
10793,91474,123
10794,17753,15
10794,25085,15
10794,31246,15
10794,37985,15
10794,51061,15
10794,57654,15
10794,65040,15
10794,94033,15
10794,107465,15
10794,109274,15
10795,11363,15
10795,72362,15
10806,7940,15
10806,9305,15
10806,9725,15
10806,20365,15
10806,34134,15
10806,46948,15
10825,50932,113
10825,94764,116
10825,104267,19
10825,110527,113
10845,180,15
10845,988,15
10845,2334,15
10845,3559,15
10845,5524,15
10845,11563,15
10845,17320,15
10845,18120,15
10845,18837,15
10845,20903,15
10845,33744,15
10845,91242,15
10845,105432,15
10851,87924,113
10873,77554,19
10897,11759,15
10897,69749,15
10900,52599,123
10905,103783,123
10908,5722,113
10911,7457,116
10938,6965,17
10941,15987,15
10941,26406,15
10941,27558,15
10941,31615,15
10941,31813,15
10941,32541,15
10941,38743,15
10941,38964,15
10941,39220,15
10941,39568,15
10941,40097,15
10941,42623,15
10941,45577,15
10941,56826,15
10941,84175,15
10941,89717,15
10950,108829,19
10954,12170,113
10955,12170,113
10972,84699,116
10973,13534,17
10975,5775,15
10975,11383,15
10975,15317,15
10975,19774,15
10975,37227,15
10984,14753,17
10984,103971,15
10987,86384,113
10991,104721,15
10992,15000,15
10992,23762,15
10992,39734,15
10999,12459,15
11000,89355,120
11000,106926,120
11026,181,15
11027,9224,113
11027,14877,113
11027,93747,120
11041,14471,15
11054,19056,15
11054,69625,15
11072,15294,15
11074,91264,116
11081,94941,15
11086,14850,116
11086,21178,123
11087,60972,113
11114,75756,113
11114,100577,19
11128,616,15
11128,4731,15
11128,8689,15
11135,24079,15
11135,107550,113
11140,16032,120
11146,36546,17
11179,15143,123
11179,69686,113
11179,86384,113
11192,78379,15
11208,2853,15
11208,4602,15
11208,10810,15
11208,10955,15
11208,13377,15
11208,13871,15
11208,15017,15
11208,15748,15
11208,19105,15
11208,61490,15
11208,62201,15
11213,14564,113
11238,91264,120
11269,94083,116
11287,83459,19
11300,18042,15
11300,48817,15
11310,7048,15
11314,21386,17
11343,26425,15
11343,28217,15
11343,47906,15
11343,64093,15
11343,81131,15
11353,133,17
11353,801,17
11353,3999,17
11353,6532,17
11353,23843,17
11353,47059,17
11353,53365,17
11354,1035,15
11354,2369,15
11354,86456,15
11354,92736,15
11356,106152,15
11363,108690,123
11372,97953,120
11380,43004,19
11385,15030,113
11395,112078,120
11403,11651,15
11408,40748,17
11408,106872,120
11411,81200,15
11421,55850,116
11446,1869,19
11448,18592,113
11449,16041,15
11449,18945,15
11449,20367,15
11449,21945,15
11449,22432,15
11449,29290,15
11449,34657,15
11449,36229,15
11449,60850,15
11449,72694,15
11449,73155,15
11449,80730,15
11449,92195,15
11452,110358,15
11456,58198,15
11460,8936,17
11460,20207,17
11460,24810,120
11460,45237,17
11470,7722,15
11470,19710,15
11470,48764,15
11470,66634,15
11484,30483,15
11487,104963,116
11492,64739,120
11501,7528,15
11501,20791,15
11512,1979,15
11512,6890,15
11512,18201,15
11512,27287,15
11516,27774,15
11522,15552,113
11540,34181,19
11544,81817,123
11547,3429,15
11547,7815,15
11549,19711,19
11555,59804,15
11555,79516,15
11555,93613,15
11562,22089,15
11562,33574,15
11568,5526,15
11568,5811,15
11568,9088,15
11568,16767,15
11568,19799,15
11568,22055,15
11568,29660,15
11568,44810,15
11568,50213,15
11568,68158,15
11568,82021,15
11568,109818,15
11576,17867,120
11579,76710,15
11591,14687,19
11617,110317,15
11624,10862,15
11624,14520,15
11624,20438,15
11624,24081,15
11624,35243,15
11624,59338,15
11624,63267,15
11635,100359,123
11639,77491,15
11651,11403,15
11669,30428,15
11671,40870,17
11673,17054,15
11673,32398,19
11674,6905,17
11685,93140,17
11696,3010,15
11696,4548,17
11709,30835,120
11715,17942,15
11737,8796,15
11737,12567,15
11737,61364,15
11760,19494,116
11770,83762,123
11779,35610,15
11779,40403,15
11784,14456,116
11787,95700,19
11790,9681,120
11790,60972,15
11809,11449,15
11809,11538,15
11809,12898,15
11809,13612,15
11809,14444,15
11809,20805,15
11809,23965,15
11809,27746,15
11809,32236,15
11809,41506,15
11809,51920,15
11809,57549,15
11809,59333,15
11809,71880,15
11809,81452,15
11833,104055,17
11854,65776,17
11862,8930,19
11865,20684,15
11865,29523,15
11865,29941,15
11865,61164,15
11865,76654,15
11866,107425,116
11877,97417,113
11882,74212,17
11891,25345,15
11891,69162,15
11891,77897,15
11891,78323,15
11891,78337,15
11903,109544,15
11904,4939,120
11906,80877,19
11919,64036,15
11921,25393,15
11930,96076,113
11931,28800,15
11933,23160,17
11934,100039,113
11964,10534,19
11968,59275,17
11977,36168,19
11991,11694,113
12010,12271,15
12020,459,113
12027,34479,113
12027,97245,123
12052,96281,113
12053,102230,113
12055,95988,15
12060,7704,123
12060,63586,116
12077,80770,120
12083,60364,113
12083,72284,113
12084,10758,19
12087,20911,116
12087,43882,113
12091,7898,19
12107,74178,15
12110,20550,116
12118,109175,113
12126,51252,15
12127,16514,113
12129,5294,15
12129,37050,17
12151,8611,15
12159,75756,120
12162,92160,17
12170,10929,120
12176,4751,120
12183,110527,113
12186,106286,17
12197,11542,123
12222,99360,19
12243,6159,15
12243,11246,15
12243,11448,15
12243,14153,15
12243,14329,15
12243,15159,15
12243,22322,15
12243,33201,15
12243,37762,15
12243,61469,15
12243,62297,15
12243,62630,15
12243,68744,15
12243,70274,15
12288,18124,116
12288,32010,116
12288,47958,120
12289,18433,116
12293,38752,15
12296,110096,17
12307,20684,15
12307,41851,15
12307,45390,15
12318,68824,15
12319,7489,15
12319,26172,15
12319,30219,15
12319,43922,15
12319,103734,15
12332,87117,19
12340,81374,113
12345,100856,15
12346,40870,15
12347,7713,15
12347,11983,15
12347,13147,15
12354,35989,15
12360,25197,113
12378,8670,15
12378,22472,15
12378,27573,15
12386,40870,17
12393,29522,113
12459,32838,15
12459,36753,19
12459,82038,113
12462,13756,15
12462,18382,15
12462,20897,15
12462,29464,15
12462,50123,15
12462,81346,15
12462,102306,15
12462,104948,15
12462,109820,15
12464,11456,15
12464,16410,15
12464,19198,15
12464,21920,15
12464,30714,15
12464,32356,15
12464,35821,15
12464,78884,15
12464,110142,15
12482,7730,15
12484,36644,120
12485,92497,120
12502,20322,15
12502,68005,15
12503,82070,113
12562,49628,19
12568,11679,116
12582,95874,120
12588,72514,15
12593,949,15
12606,56408,116
12606,102609,113
12610,14840,15
12616,5025,113
12617,85429,113
12618,94660,113
12622,11696,15
12641,61371,15
12656,111675,116
12664,96090,123
12664,100799,123
12672,16155,17
12677,34861,19
12677,35513,113
12677,78821,17
12677,84779,120
12679,84983,19
12726,91379,113
12738,32461,123
12747,25627,19
12770,10421,15
12778,112016,120
12783,49628,113
12787,38942,15
12787,39128,19
12787,52799,17
12800,12449,15
12800,21168,15
12800,23812,15
12800,27023,15
12800,29907,15
12800,37128,15
12800,70539,15
12800,74594,15
12800,79475,15
12800,87330,15
12800,91604,15
12800,96691,15
12800,97268,15
12822,10678,113
12822,98054,17
12822,106795,17
12824,162,17
12824,7185,17
12824,8755,17
12824,10246,17
12824,10461,17
12824,11080,17
12824,12366,17
12824,14984,17
12824,16827,17
12824,21673,17
12824,39534,17
12824,44906,116
12824,72418,17
12849,10243,15
12849,13855,15
12849,22502,15
12849,98333,15
12851,5592,15
12854,74013,17
12889,7819,15
12889,9384,15
12889,10231,15
12889,10270,15
12889,10479,15
12889,10907,15
12889,14669,15
12889,16271,15
12889,17045,15
12889,17929,15
12889,19711,15
12889,20744,15
12889,23560,15
12889,25433,15
12889,26273,15
12889,26403,15
12889,26846,15
12889,33947,15
12889,36080,15
12889,36437,15
12889,39496,15
12889,40276,15
12889,40715,15
12889,42516,15
12889,52391,15
12889,61724,15
12889,62334,15
12889,71447,15
12889,73750,15
12889,83233,15
12889,91326,15
12889,92425,15
12889,93942,15
12889,94624,15
12889,101018,15
12889,101570,123
12889,110377,15
12889,111979,15
12890,19841,15
12907,11604,17
12907,14863,17
12907,94083,15
12923,86384,113
12948,34949,15
12948,109491,15
12948,110067,15
12948,110841,17
12950,36502,17
12957,29191,113
12957,58198,15
12958,110794,113
12979,64107,120
12992,72092,19
12997,17613,116
13003,456,15
13003,31443,15
13003,86106,15
13003,107391,15
13004,37407,123
13007,2812,15
13007,22804,15
13007,41631,15
13008,22635,123
13029,32286,15
13029,78201,15
13048,50956,17
13078,10924,19
13110,15421,113
13114,17179,113
13124,18002,15
13141,14272,15
13141,34771,15
13141,47766,15
13141,70936,15
13141,82021,15
13142,13872,123
13145,108690,15
13163,41951,19
13183,12335,15
13183,17322,15
13183,19605,15
13194,14008,15
13194,18467,15
13194,21852,15
13194,31529,15
13194,45510,15
13194,51349,15
13194,57024,15
13194,61948,15
13199,9736,15
13199,17159,15
13199,22417,15
13199,23546,15
13199,25387,15
13199,75141,15
13205,11845,15
13214,26618,15
13214,30170,15
13214,40327,15
13230,89647,113
13233,106382,17
13252,21282,15
13252,107115,17
13283,18988,113
13283,88044,19
13288,11694,116
13295,16489,116
13295,103989,113
13302,101325,113
13308,6073,15
13308,34264,15
13308,38071,15
13308,38923,15
13308,56581,15
13308,92132,15
13311,29255,15
13339,99889,113
13341,55213,19
13343,23871,123
13346,61934,15
13346,70433,15
13346,94053,15
13346,101427,15
13346,102155,15
13346,112077,15
13347,16812,113
13351,2973,17
13351,19394,19
13351,34818,120
13351,84167,120
13357,950,123
13372,103989,113
13394,103057,120
13402,30401,19
13421,96188,17
13452,26674,17
13485,162,15
13485,2001,15
13485,2532,15
13485,3155,15
13485,4177,15
13485,12592,15
13485,13479,15
13485,14984,15
13485,19745,15
13485,20778,15
13485,23617,15
13485,23621,15
13485,27190,15
13485,52024,15
13485,67449,15
13485,70619,15
13485,95865,15
13485,96753,15
13489,7578,15
13489,7895,15
13489,20157,15
13490,23107,17
13490,77170,113
13491,12958,116
13495,27123,17
13498,32461,116
13521,21308,123
13525,8061,15
13525,27337,15
13525,28238,15
13525,30216,15
13525,30729,15
13525,31151,15
13525,31663,15
13525,34337,15
13525,39757,15
13525,47440,15
13525,47918,15
13525,49472,15
13525,49636,15
13525,51258,15
13525,53035,113
13525,54788,15
13525,58750,15
13525,58955,15
13525,59002,15
13525,64604,15
13525,64896,15
13525,66043,15
13525,70449,15
13525,71397,15
13525,75080,15
13525,76928,15
13525,90289,15
13525,99132,15
13534,10973,17
13549,3114,123
13561,24411,15
13561,29760,15
13561,34910,15
13561,43733,15
13561,43772,15
13561,64222,15
13561,69364,15
13561,89107,15
13561,91266,15
13561,98695,15
13561,102381,15
13561,102387,15
13561,105480,15
13561,106247,113
13561,108857,15
13561,111555,15
13563,2347,15
13563,8520,15
13563,19024,15
13563,20768,15
13563,20925,15
13563,22298,15
13563,28544,15
13563,29046,15
13563,44080,15
13563,50959,15
13563,51766,113
13563,53552,15
13563,71256,15
13563,75759,15
13563,88012,15
13563,91264,15
13563,97342,17
13585,19494,123
13592,34342,15
13598,10084,120
13607,17173,123
13607,110074,19
13618,33933,120
13622,30053,15
13622,100917,113
13627,40870,15
13631,29280,113
13651,19867,17
13651,28034,17
13651,34629,17
13651,36379,17
13660,6905,17
13676,8620,120
13677,111722,17
13695,78068,15
13728,20052,15
13728,21272,15
13728,69403,15
13728,70926,15
13728,72350,15
13735,55375,15
13740,108223,116
13749,11715,17
13752,1722,15
13752,3162,15
13752,5336,15
13752,7090,15
13752,10710,15
13752,11342,15
13752,12113,15
13752,16008,15
13752,18540,15
